generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,19.980000,14.480000,0.325967,0.123274,0.495138
500,35.860001,14.540000,0.222834,0.108619,0.527337
1000,26.740000,13.880000,0.121037,0.108471,0.534796
1500,41.360001,13.300000,0.087218,0.109665,0.520234
2000,42.840000,12.540000,0.054226,0.110216,0.492392
2500,46.740002,12.620000,0.053883,0.105732,0.498712
3000,45.119999,12.640000,0.053797,0.102576,0.498240
3500,44.980000,12.900000,0.052713,0.092832,0.514075
4000,44.560001,13.060000,0.049005,0.093134,0.522402
4500,42.439999,13.140000,0.048706,0.100682,0.520129
5000,43.680000,12.920000,0.046440,0.094252,0.509268
