generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.260000,14.640000,0.308743,0.120459,0.501269
500,43.419998,14.240000,0.182584,0.110654,0.526524
1000,21.639999,13.760000,0.098837,0.103410,0.535376
1500,21.400000,12.760000,0.043887,0.098973,0.505127
2000,27.820000,12.280000,0.016287,0.104676,0.495866
2500,35.939999,12.940000,0.006182,0.081654,0.529767
3000,33.160000,12.960000,0.000000,0.091570,0.522401
3500,47.680000,12.440000,0.000000,0.106369,0.510088
4000,35.480000,11.640000,0.000000,0.117236,0.482997
4500,38.599998,11.660000,0.000000,0.107642,0.470588
5000,37.080002,11.960000,0.000000,0.074852,0.493794
