generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.400002,15.500000,0.283871,0.113759,0.544777
500,32.180000,15.000000,0.200000,0.105852,0.552804
1000,41.320000,13.960000,0.137536,0.108284,0.526756
1500,25.799999,12.920000,0.086687,0.101863,0.503350
2000,42.700001,13.200000,0.054545,0.102320,0.523718
2500,45.599998,12.660000,0.044234,0.108637,0.498526
3000,37.340000,12.760000,0.028213,0.101936,0.511556
3500,48.360001,12.840000,0.018692,0.102690,0.514204
4000,45.119999,12.280000,0.009772,0.107636,0.500172
4500,36.900002,12.180000,0.006568,0.101996,0.496102
5000,35.459999,11.820000,0.006768,0.117131,0.480417
