generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,21.980000,34.860000,0.714859,0.061822,0.914015
500,21.040001,25.980000,0.585065,0.086285,0.746845
1000,30.760000,20.620000,0.457808,0.099311,0.644463
1500,29.040001,17.040000,0.314554,0.104655,0.582118
2000,30.620001,14.780000,0.219215,0.107074,0.538249
2500,40.320000,14.460000,0.121715,0.095452,0.555654
3000,24.620001,13.880000,0.086455,0.102188,0.542857
3500,33.700001,12.900000,0.058915,0.101022,0.508096
4000,28.400000,12.840000,0.028037,0.097690,0.516806
4500,29.980000,12.720000,0.022013,0.100106,0.507603
5000,36.240002,11.960000,0.010033,0.104153,0.483262
