generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.419998,43.640000,0.892759,0.055238,0.986184
500,32.119999,32.820000,0.711761,0.071031,0.860054
1000,34.720001,26.720000,0.586826,0.083768,0.771971
1500,26.620001,22.240000,0.451439,0.093526,0.707130
2000,33.020000,19.860000,0.358510,0.094955,0.667346
2500,23.680000,17.240000,0.259861,0.099501,0.612109
3000,40.439999,15.260000,0.167759,0.099087,0.570742
3500,31.879999,14.300000,0.097902,0.092307,0.555586
4000,32.439999,13.640000,0.064516,0.095335,0.539336
4500,31.320000,12.660000,0.047393,0.103810,0.514085
5000,28.799999,12.580000,0.031797,0.103708,0.503306
