generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.700001,24.040000,0.484193,0.085775,0.742309
500,30.100000,18.820000,0.337938,0.094012,0.640744
1000,34.119999,15.920000,0.238693,0.104965,0.573404
1500,25.120001,14.300000,0.142657,0.104683,0.537428
2000,43.119999,14.260000,0.086957,0.093459,0.553780
2500,37.919998,13.360000,0.068862,0.101315,0.533729
3000,31.400000,12.540000,0.041467,0.109678,0.504054
3500,19.260000,12.420000,0.025765,0.107638,0.497646
4000,25.520000,12.460000,0.019262,0.098601,0.504551
4500,28.500000,11.780000,0.006791,0.089059,0.478806
5000,33.860001,12.600000,0.006349,0.088016,0.511723
