generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.520000,29.280000,0.595628,0.072611,0.839739
500,29.360001,22.500000,0.467556,0.087838,0.707176
1000,34.340000,18.880000,0.355932,0.099636,0.631599
1500,28.620001,16.280000,0.257985,0.106839,0.577686
2000,34.000000,15.300000,0.167320,0.100485,0.572925
2500,29.280001,13.720000,0.104956,0.099543,0.527584
3000,35.560001,12.780000,0.071987,0.114464,0.496487
3500,36.119999,12.420000,0.038647,0.103162,0.506081
4000,36.820000,12.760000,0.021944,0.087908,0.518511
4500,33.680000,12.920000,0.018576,0.101320,0.519501
5000,39.320000,12.960000,0.009259,0.089052,0.525813
