generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,16.959999,44.000000,0.901818,0.055404,0.986114
500,22.240000,31.720000,0.684741,0.073101,0.850129
1000,20.080000,23.760000,0.516835,0.087573,0.720533
1500,28.100000,19.840000,0.403226,0.099965,0.644718
2000,24.660000,17.240000,0.303944,0.101880,0.594813
2500,42.560001,14.800000,0.194595,0.103950,0.541279
3000,35.680000,14.440000,0.124654,0.105738,0.556639
3500,40.060001,13.900000,0.109353,0.102870,0.525517
4000,45.580002,13.920000,0.106322,0.106340,0.532347
4500,45.200001,13.840000,0.106936,0.102256,0.528694
5000,42.820000,13.420000,0.107303,0.109641,0.513740
