generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.160000,49.000000,1.000000,0.054951,1.000000
500,26.400000,37.560000,0.781683,0.060390,0.934561
1000,23.639999,27.700000,0.632491,0.083535,0.775914
1500,33.299999,21.580000,0.428174,0.087452,0.690809
2000,26.719999,17.960000,0.331849,0.100610,0.611017
2500,37.419998,16.040000,0.239401,0.108697,0.577567
3000,33.680000,14.540000,0.151307,0.098771,0.539284
3500,27.700001,13.040000,0.092025,0.112570,0.502587
4000,33.779999,12.680000,0.050473,0.106635,0.499966
4500,36.779999,12.320000,0.029221,0.099889,0.495686
5000,28.879999,12.420000,0.022544,0.112217,0.505071
