generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,14.700000,44.080000,0.901089,0.055067,0.988409
500,29.400000,32.840000,0.680877,0.066360,0.884196
1000,22.320000,26.280000,0.554033,0.082864,0.776282
1500,38.240002,21.320000,0.442777,0.093843,0.679065
2000,20.080000,18.200000,0.342857,0.099170,0.618777
2500,23.760000,15.620000,0.230474,0.110522,0.566448
3000,25.340000,14.740000,0.151967,0.102247,0.554088
3500,39.880001,13.180000,0.106222,0.111682,0.504943
4000,34.779999,13.000000,0.076923,0.101658,0.512176
4500,41.220001,13.160000,0.051672,0.098357,0.523045
5000,37.400002,12.540000,0.044657,0.105463,0.496821
