generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,13.080000,43.640000,0.885426,0.054230,0.992647
500,24.360001,33.140000,0.714544,0.070426,0.868327
1000,12.200000,25.240000,0.581616,0.090513,0.730071
1500,30.559999,20.220000,0.425321,0.098522,0.645978
2000,28.700001,18.040000,0.325942,0.101163,0.613960
2500,30.680000,15.400000,0.205195,0.103902,0.559859
3000,24.920000,13.480000,0.127596,0.112173,0.515000
3500,39.919998,13.280000,0.066265,0.104444,0.529031
4000,32.360001,13.000000,0.040000,0.096282,0.516538
4500,28.540001,12.840000,0.028037,0.101195,0.517887
5000,34.980000,12.800000,0.018750,0.098994,0.520750
