generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.920000,19.840000,0.449597,0.106577,0.627952
500,25.959999,16.820000,0.309156,0.106698,0.586871
1000,38.639999,15.160000,0.213720,0.102940,0.549265
1500,34.119999,14.180000,0.135402,0.107155,0.550985
2000,34.860001,13.880000,0.077810,0.097078,0.544453
2500,38.560001,13.300000,0.054135,0.096434,0.531223
3000,27.200001,12.960000,0.033951,0.097195,0.519547
3500,33.700001,12.400000,0.025806,0.100026,0.506027
4000,33.459999,12.260000,0.013051,0.103200,0.502638
4500,29.480000,12.600000,0.006349,0.097376,0.512370
5000,33.680000,12.280000,0.003257,0.107032,0.508564
