generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.240000,14.780000,0.281461,0.115105,0.522437
500,37.500000,13.940000,0.195122,0.115952,0.510515
1000,29.280001,13.660000,0.134700,0.109221,0.525932
1500,38.939999,13.380000,0.071749,0.097831,0.516758
2000,36.720001,13.600000,0.058824,0.095429,0.528280
2500,34.560001,12.320000,0.032468,0.104388,0.496319
3000,34.459999,11.920000,0.023490,0.100042,0.479295
3500,37.080002,12.160000,0.009868,0.111351,0.501254
4000,38.439999,12.160000,0.003289,0.099270,0.497476
4500,28.840000,12.840000,0.003115,0.088546,0.514345
5000,36.099998,12.360000,0.003236,0.110501,0.506126
