generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,21.120001,24.340000,0.511093,0.084843,0.739248
500,44.860001,19.620000,0.409786,0.098204,0.636501
1000,38.900002,16.940000,0.288076,0.101524,0.591377
1500,34.279999,15.040000,0.210106,0.105818,0.552560
2000,37.639999,13.920000,0.135057,0.109293,0.528105
2500,33.959999,13.380000,0.080717,0.107153,0.524684
3000,28.520000,12.280000,0.048860,0.109201,0.502537
3500,37.740002,12.700000,0.034646,0.102926,0.511985
4000,40.840000,12.180000,0.022989,0.087453,0.493512
4500,31.000000,12.280000,0.019544,0.097589,0.496894
5000,34.439999,12.140000,0.013180,0.108307,0.488244
