generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,12.880000,44.080000,0.897459,0.054588,0.991910
500,28.040001,32.820000,0.710542,0.071424,0.862959
1000,30.840000,25.880000,0.561051,0.085107,0.761697
1500,28.200001,22.180000,0.485122,0.095855,0.686699
2000,37.959999,19.600000,0.422449,0.100339,0.624555
2500,37.500000,18.800000,0.387234,0.105845,0.615710
3000,38.240002,17.780000,0.310461,0.104022,0.610521
3500,36.759998,16.940000,0.276269,0.104814,0.594931
4000,37.840000,17.020000,0.244418,0.099664,0.604960
4500,39.160000,16.620000,0.235860,0.099135,0.596605
5000,40.040001,16.380000,0.234432,0.098328,0.585795
