generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,24.080000,29.460000,0.594705,0.071830,0.845068
500,35.080002,22.900000,0.469869,0.087180,0.713501
1000,42.279999,18.720000,0.348291,0.094050,0.626141
1500,39.799999,16.820000,0.268728,0.101501,0.594514
2000,35.439999,15.680000,0.204082,0.102757,0.573641
2500,31.719999,14.000000,0.131429,0.100356,0.538063
3000,26.840000,13.540000,0.079764,0.099561,0.524041
3500,26.320000,13.720000,0.034985,0.094787,0.547683
4000,43.580002,12.520000,0.028754,0.105670,0.509218
4500,35.779999,12.320000,0.016234,0.094817,0.496304
5000,34.480000,12.560000,0.009554,0.096305,0.513565
