generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.439999,4.500000,0.106667,0.229146,0.188113
500,30.080000,9.520000,0.033613,0.157929,0.388157
1000,37.860001,11.500000,0.020870,0.118943,0.479557
1500,28.180000,12.540000,0.012759,0.096050,0.505682
2000,35.419998,12.220000,0.009820,0.106162,0.489011
2500,25.520000,12.040000,0.009967,0.116283,0.490428
3000,32.500000,12.180000,0.003284,0.101434,0.494025
3500,31.920000,12.300000,0.003252,0.105949,0.499660
4000,33.439999,12.360000,0.003236,0.105003,0.500201
4500,29.620001,12.180000,0.000000,0.106223,0.493085
5000,36.400002,12.500000,0.000000,0.087407,0.503138
