generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.860001,14.720000,0.304348,0.115796,0.514017
500,33.400002,13.760000,0.159884,0.114765,0.516403
1000,43.080002,13.240000,0.099698,0.103879,0.513453
1500,34.860001,13.220000,0.057489,0.105707,0.524637
2000,28.660000,12.940000,0.034003,0.095264,0.519503
2500,36.660000,12.680000,0.009464,0.095882,0.517840
3000,38.720001,12.440000,0.003215,0.103915,0.496841
3500,43.680000,12.520000,0.003195,0.114923,0.508344
4000,44.880001,12.480000,0.003205,0.116240,0.506684
4500,28.760000,12.120000,0.003300,0.108223,0.489894
5000,45.599998,12.100000,0.003306,0.105606,0.486954
