generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.040001,19.700000,0.373604,0.092180,0.654697
500,34.000000,17.240000,0.283063,0.098579,0.601961
1000,29.680000,15.340000,0.200782,0.101475,0.556972
1500,43.360001,14.200000,0.140845,0.105169,0.530026
2000,37.500000,13.340000,0.092954,0.103070,0.517104
2500,26.780001,13.040000,0.055215,0.102002,0.512620
3000,33.580002,12.340000,0.032415,0.107129,0.487876
3500,36.720001,12.560000,0.019108,0.086881,0.509274
4000,41.320000,12.360000,0.006472,0.099090,0.505289
4500,33.000000,12.140000,0.003295,0.111144,0.491844
5000,40.320000,11.960000,0.000000,0.099379,0.499575
