generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.720001,49.000000,1.000000,0.054951,1.000000
500,25.680000,37.980000,0.795155,0.060669,0.934477
1000,16.660000,29.100000,0.637801,0.080691,0.808298
1500,22.799999,23.100000,0.451948,0.085145,0.727847
2000,28.740000,18.460000,0.346696,0.098535,0.621619
2500,41.619999,15.580000,0.243902,0.103822,0.560420
3000,34.860001,14.300000,0.181818,0.108802,0.534378
3500,22.080000,13.840000,0.089595,0.100357,0.532873
4000,42.360001,12.940000,0.064915,0.104311,0.505389
4500,33.900002,12.860000,0.037325,0.098698,0.516474
5000,41.520000,12.220000,0.019640,0.107837,0.490328
