generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.840000,9.820000,0.191446,0.159560,0.352547
500,42.200001,10.680000,0.134831,0.136606,0.402094
1000,39.160000,10.780000,0.133581,0.137173,0.404706
1500,44.119999,10.920000,0.128205,0.134548,0.411286
2000,44.119999,10.920000,0.128205,0.133738,0.411286
2500,41.740002,10.760000,0.126394,0.138623,0.406877
3000,45.200001,10.760000,0.122677,0.139023,0.408640
3500,44.000000,10.820000,0.121996,0.133835,0.406734
4000,40.200001,10.840000,0.118081,0.134086,0.410299
4500,44.299999,10.920000,0.117216,0.135536,0.413522
5000,44.480000,10.960000,0.116788,0.134034,0.414869
