generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,20.200001,29.760000,0.606183,0.071947,0.846459
500,31.920000,23.340000,0.500428,0.087342,0.718338
1000,27.600000,18.900000,0.383069,0.102199,0.625535
1500,33.740002,16.760000,0.272076,0.100444,0.588155
2000,35.419998,15.760000,0.182741,0.101464,0.586820
2500,40.380001,14.800000,0.140541,0.100865,0.554298
3000,37.759998,13.400000,0.083582,0.106145,0.518355
3500,34.599998,13.060000,0.058193,0.101995,0.523577
4000,40.200001,12.840000,0.043614,0.106876,0.510436
4500,44.560001,12.720000,0.037736,0.099298,0.508106
5000,35.259998,12.660000,0.022117,0.106206,0.512682
