generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,17.760000,29.080000,0.612105,0.075287,0.825596
500,25.280001,22.820000,0.473269,0.088934,0.708023
1000,36.759998,18.640000,0.358369,0.101363,0.626766
1500,28.260000,16.620000,0.262335,0.103566,0.582882
2000,35.200001,14.980000,0.192256,0.105740,0.551058
2500,27.200001,14.000000,0.128571,0.098538,0.537592
3000,38.439999,13.060000,0.085758,0.102997,0.513582
3500,24.580000,12.680000,0.053628,0.111046,0.507502
4000,32.200001,12.460000,0.038523,0.101596,0.496579
4500,41.400002,12.040000,0.019934,0.113310,0.486673
5000,40.820000,11.620000,0.020654,0.103275,0.471498
