generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.940001,43.820000,0.895482,0.055074,0.987763
500,17.440001,32.400000,0.691358,0.070481,0.864380
1000,24.920000,24.340000,0.534100,0.090233,0.727354
1500,20.299999,19.420000,0.414006,0.101757,0.627001
2000,33.560001,16.760000,0.291169,0.104575,0.585566
2500,21.959999,15.220000,0.186597,0.101648,0.562108
3000,37.619999,14.060000,0.125178,0.101992,0.538556
3500,40.599998,13.440000,0.068452,0.102290,0.523746
4000,37.200001,12.760000,0.053292,0.105973,0.501791
4500,40.880001,12.600000,0.041270,0.100598,0.506337
5000,29.040001,13.060000,0.030628,0.103314,0.524676
