generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,16.719999,35.160000,0.713311,0.060151,0.923174
500,13.340000,26.440000,0.570348,0.082282,0.771617
1000,37.080002,21.280000,0.430451,0.095675,0.685548
1500,35.599998,17.500000,0.331429,0.101315,0.593998
2000,27.360001,15.280000,0.227749,0.113728,0.551576
2500,35.639999,14.380000,0.136300,0.104795,0.553261
3000,37.480000,13.440000,0.092262,0.105120,0.517848
3500,38.900002,13.060000,0.070444,0.110487,0.509617
4000,21.440001,12.960000,0.027778,0.102017,0.520213
4500,40.619999,12.280000,0.016287,0.108029,0.487174
5000,25.940001,12.080000,0.006623,0.089707,0.486080
