generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.779999,49.000000,1.000000,0.054951,1.000000
500,21.840000,37.580000,0.792975,0.062088,0.925994
1000,22.959999,28.680000,0.623431,0.078783,0.806245
1500,26.500000,22.740000,0.494283,0.091633,0.697674
2000,27.260000,18.480000,0.380952,0.102582,0.606711
2500,40.299999,16.360000,0.286064,0.106891,0.568283
3000,48.560001,16.120000,0.280397,0.108521,0.559789
3500,45.259998,15.820000,0.257901,0.105957,0.557379
4000,43.439999,15.200000,0.213158,0.107574,0.549975
4500,44.980000,15.060000,0.188579,0.104565,0.549047
5000,45.880001,14.480000,0.176796,0.109363,0.531116
