generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.779999,13.500000,0.263704,0.131539,0.481734
500,30.340000,13.940000,0.149211,0.111261,0.523851
1000,29.280001,13.700000,0.087591,0.104721,0.528767
1500,31.340000,12.780000,0.050078,0.110867,0.506370
2000,25.680000,13.220000,0.024206,0.106293,0.533721
2500,35.240002,12.460000,0.012841,0.106824,0.505083
3000,38.759998,12.480000,0.006410,0.096579,0.515267
3500,29.280001,12.460000,0.003210,0.105370,0.507366
4000,19.160000,12.300000,0.000000,0.096341,0.498144
4500,34.900002,12.580000,0.000000,0.106460,0.509492
5000,44.500000,12.120000,0.000000,0.093454,0.490255
