generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,16.280001,29.540000,0.587678,0.069359,0.852068
500,25.799999,22.560000,0.429078,0.084478,0.722761
1000,28.959999,18.720000,0.337607,0.098507,0.638214
1500,25.940001,16.420000,0.253350,0.106803,0.594362
2000,36.000000,14.780000,0.162382,0.104747,0.551095
2500,26.020000,13.960000,0.111748,0.107851,0.541278
3000,29.180000,13.860000,0.066378,0.090760,0.548010
3500,23.600000,12.720000,0.053459,0.109903,0.502038
4000,35.860001,12.160000,0.029605,0.115874,0.491922
4500,27.139999,12.140000,0.016474,0.109221,0.493663
5000,27.900000,11.940000,0.006700,0.102075,0.483159
