generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.719999,23.520000,0.469388,0.085854,0.732863
500,23.879999,19.420000,0.335736,0.092575,0.668272
1000,26.280001,16.960000,0.254717,0.098701,0.608766
1500,35.380001,15.500000,0.196129,0.095995,0.573350
2000,36.619999,14.500000,0.129655,0.099587,0.552658
2500,31.719999,13.720000,0.104956,0.107422,0.524782
3000,31.280001,12.960000,0.080247,0.109371,0.502382
3500,44.320000,12.660000,0.050553,0.104376,0.506517
4000,46.380001,12.520000,0.025559,0.109676,0.498212
4500,39.220001,11.960000,0.023411,0.114983,0.477509
5000,30.120001,12.600000,0.012698,0.102984,0.509102
