generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.400000,4.620000,0.095238,0.249958,0.209661
500,39.340000,9.000000,0.022222,0.144699,0.378719
1000,24.280001,10.480000,0.011450,0.122068,0.412862
1500,31.760000,11.220000,0.007130,0.106976,0.463960
2000,33.820000,11.960000,0.003344,0.094452,0.485725
2500,21.959999,12.200000,0.003279,0.102065,0.498285
3000,27.780001,11.920000,0.000000,0.112541,0.480722
3500,38.299999,12.340000,0.000000,0.097756,0.504596
4000,44.799999,12.300000,0.000000,0.093480,0.500707
4500,20.660000,12.460000,0.000000,0.095908,0.516666
5000,33.759998,12.320000,0.000000,0.101735,0.502736
