generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.200001,14.000000,0.291429,0.122938,0.482105
500,41.980000,14.080000,0.147727,0.114674,0.541754
1000,27.600000,13.460000,0.106984,0.106261,0.519289
1500,35.279999,12.660000,0.075829,0.112676,0.497805
2000,43.299999,12.460000,0.051364,0.106891,0.503511
2500,30.260000,12.920000,0.027864,0.112870,0.516625
3000,30.120001,12.260000,0.019576,0.105545,0.492227
3500,47.320000,12.680000,0.015773,0.110089,0.522116
4000,33.439999,12.500000,0.012800,0.102365,0.505171
4500,32.320000,12.940000,0.006182,0.092226,0.525561
5000,35.720001,12.560000,0.003185,0.095604,0.516987
