generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.620001,28.960000,0.574586,0.070944,0.845145
500,33.259998,21.920000,0.459854,0.090913,0.681970
1000,33.279999,19.260000,0.371755,0.101865,0.642377
1500,42.619999,18.020000,0.317425,0.100299,0.618808
2000,48.599998,17.160000,0.272727,0.103086,0.606536
2500,48.360001,16.560000,0.258454,0.107306,0.589088
3000,47.000000,16.200000,0.256790,0.108704,0.578473
3500,46.959999,15.860000,0.254729,0.111893,0.562200
4000,46.959999,15.840000,0.255051,0.109052,0.560169
4500,48.639999,15.800000,0.245570,0.108027,0.566378
5000,45.439999,15.540000,0.231660,0.106703,0.565018
