generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.559999,5.700000,0.238596,0.239255,0.166074
50,34.560001,6.440000,0.195652,0.223144,0.202688
100,19.940001,7.340000,0.166213,0.203294,0.255386
150,31.900000,7.800000,0.153846,0.183669,0.262123
200,37.439999,8.420000,0.142518,0.171007,0.294638
250,34.980000,8.700000,0.137931,0.170170,0.307786
300,36.959999,8.900000,0.130337,0.172107,0.313587
350,39.320000,9.040000,0.128319,0.165621,0.314390
400,39.639999,9.040000,0.128319,0.159706,0.314119
450,42.500000,9.020000,0.128603,0.164176,0.311725
500,42.500000,9.020000,0.128603,0.162494,0.311725
550,30.840000,9.040000,0.128319,0.165888,0.315140
600,37.799999,9.100000,0.127473,0.158370,0.320863
650,47.299999,9.080000,0.125551,0.165725,0.324262
700,42.980000,9.060000,0.125828,0.163626,0.324476
750,44.259998,9.060000,0.125828,0.165137,0.325470
800,41.700001,9.120000,0.125000,0.170175,0.327758
850,43.000000,9.180000,0.124183,0.168489,0.333182
900,40.639999,9.120000,0.125000,0.160756,0.333997
950,40.799999,9.140000,0.124726,0.161787,0.336380
1000,41.959999,9.180000,0.126362,0.160980,0.338028
1050,32.599998,9.180000,0.126362,0.157083,0.333030
1100,28.879999,9.240000,0.125541,0.168082,0.340400
1150,37.259998,9.360000,0.123932,0.157830,0.350080
1200,38.680000,9.480000,0.122363,0.164132,0.356761
1250,41.340000,9.460000,0.122622,0.165064,0.355285
1300,41.340000,9.460000,0.122622,0.165064,0.355285
1350,41.340000,9.460000,0.122622,0.163267,0.355285
1400,41.340000,9.460000,0.122622,0.165064,0.355285
1450,41.340000,9.460000,0.122622,0.165064,0.355285
1500,41.340000,9.460000,0.122622,0.160357,0.355285
1550,41.340000,9.460000,0.122622,0.165064,0.355285
1600,25.100000,9.460000,0.120507,0.163034,0.363165
1650,40.180000,9.400000,0.121277,0.163472,0.357845
1700,40.180000,9.420000,0.121019,0.167588,0.358400
1750,39.320000,9.600000,0.118750,0.162459,0.373722
1800,41.139999,9.600000,0.118750,0.164889,0.371421
1850,41.340000,9.640000,0.118257,0.163844,0.373030
1900,30.540001,9.840000,0.115854,0.158518,0.379469
1950,43.259998,9.980000,0.112224,0.151797,0.380811
2000,43.259998,9.980000,0.112224,0.152821,0.380811
2050,43.259998,9.980000,0.112224,0.155355,0.380811
2100,43.259998,9.980000,0.112224,0.154857,0.380811
2150,41.279999,10.000000,0.112000,0.150662,0.379516
2200,42.580002,10.020000,0.111776,0.152497,0.378850
2250,42.580002,10.020000,0.111776,0.152509,0.378850
2300,39.580002,10.060000,0.111332,0.150147,0.379268
2350,38.759998,10.240000,0.109375,0.148497,0.388555
2400,39.720001,10.240000,0.107422,0.148039,0.394220
2450,36.700001,10.240000,0.107422,0.148535,0.393379
2500,40.779999,10.240000,0.107422,0.150873,0.392966
2550,42.080002,10.280000,0.107004,0.150080,0.394252
2600,41.720001,10.260000,0.107212,0.154222,0.390164
2650,44.220001,10.240000,0.105469,0.155069,0.390818
2700,39.959999,10.220000,0.105675,0.155995,0.389702
2750,42.779999,10.120000,0.106719,0.152727,0.386646
2800,34.580002,10.120000,0.104743,0.158253,0.383663
2850,41.639999,10.140000,0.104536,0.154478,0.383365
2900,41.639999,10.140000,0.104536,0.153335,0.383365
2950,41.639999,10.140000,0.104536,0.156283,0.383365
3000,42.340000,10.180000,0.104126,0.153112,0.387563
