generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.160000,23.920000,0.500000,0.086672,0.730319
500,31.879999,20.360000,0.418468,0.097733,0.653368
1000,38.919998,18.900000,0.344974,0.094056,0.640990
1500,41.480000,17.140000,0.291715,0.099583,0.607249
2000,44.119999,16.720000,0.277512,0.103063,0.594904
2500,45.279999,16.480000,0.247573,0.101244,0.593787
3000,39.759998,15.900000,0.244025,0.104671,0.567061
3500,44.599998,15.640000,0.237852,0.106500,0.557235
4000,44.639999,15.600000,0.235897,0.108275,0.555592
4500,44.000000,15.420000,0.223087,0.103407,0.553944
5000,44.119999,15.300000,0.214379,0.105422,0.550382
