generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.080000,14.140000,0.314003,0.125579,0.491842
500,40.040001,14.100000,0.252482,0.113531,0.497535
1000,44.680000,14.060000,0.210526,0.116282,0.508975
1500,24.639999,14.260000,0.157083,0.111725,0.537937
2000,33.320000,13.720000,0.142857,0.113838,0.519709
2500,46.700001,13.620000,0.143906,0.109272,0.517241
3000,35.360001,13.900000,0.123741,0.104397,0.538134
3500,36.160000,13.580000,0.103093,0.107603,0.521876
4000,34.439999,13.180000,0.100152,0.107514,0.503720
4500,35.459999,13.140000,0.054795,0.100164,0.527969
5000,26.820000,12.480000,0.035256,0.107399,0.507839
