generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.380001,24.600000,0.486179,0.079943,0.756982
500,25.840000,20.080000,0.370518,0.096214,0.673083
1000,33.060001,16.620000,0.286402,0.107712,0.578966
1500,27.740000,14.660000,0.193724,0.111773,0.543245
2000,25.100000,14.020000,0.116976,0.102313,0.542986
2500,29.500000,13.620000,0.070485,0.102461,0.535638
3000,28.559999,12.700000,0.040945,0.106236,0.514212
3500,36.380001,12.320000,0.025974,0.114708,0.501792
4000,35.360001,12.800000,0.021875,0.093943,0.517287
4500,36.580002,13.020000,0.012289,0.099151,0.531460
5000,31.559999,12.660000,0.006319,0.106593,0.510458
