generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,14.000000,49.000000,1.000000,0.054951,1.000000
500,18.760000,38.140000,0.811746,0.062617,0.924784
1000,20.360001,29.020000,0.640937,0.079996,0.803725
1500,22.580000,22.900000,0.492576,0.090690,0.704002
2000,31.559999,18.620000,0.371643,0.098413,0.617686
2500,37.240002,16.400000,0.270732,0.099596,0.580655
3000,33.560001,14.120000,0.181303,0.107333,0.523957
3500,45.380001,13.860000,0.101010,0.104167,0.538434
4000,36.520000,12.800000,0.062500,0.105848,0.497692
4500,36.660000,12.660000,0.037915,0.087610,0.519075
5000,35.400002,12.180000,0.029557,0.107293,0.497787
