generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,13.460000,44.040000,0.903724,0.055556,0.985426
500,16.120001,32.740000,0.707392,0.071314,0.863944
1000,24.320000,25.720000,0.572317,0.087237,0.748182
1500,24.820000,20.340000,0.430678,0.092970,0.645108
2000,33.860001,16.900000,0.302959,0.101891,0.589853
2500,26.799999,14.920000,0.184987,0.101626,0.549258
3000,21.040001,14.180000,0.112835,0.106215,0.542204
3500,22.240000,13.040000,0.061350,0.110532,0.512890
4000,35.139999,13.020000,0.036866,0.098498,0.509708
4500,33.459999,12.440000,0.019293,0.103231,0.507227
5000,31.420000,12.480000,0.006410,0.088838,0.504610
