generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.400000,24.540000,0.490628,0.083655,0.752906
500,33.200001,19.300000,0.370984,0.095814,0.638507
1000,38.700001,16.600000,0.260241,0.101662,0.594153
1500,35.119999,14.760000,0.181572,0.101863,0.540092
2000,27.080000,13.440000,0.130952,0.108207,0.506294
2500,37.299999,12.960000,0.077160,0.109190,0.512661
3000,38.200001,13.060000,0.042879,0.096660,0.515921
3500,18.600000,12.620000,0.025357,0.110203,0.507656
4000,34.799999,12.780000,0.015649,0.095686,0.512952
4500,45.220001,12.460000,0.009631,0.094284,0.512973
5000,36.360001,12.600000,0.009524,0.099026,0.507812
