generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,15.580000,34.440000,0.695703,0.060803,0.917161
500,24.940001,26.100000,0.553257,0.081114,0.771590
1000,40.099998,20.820000,0.409222,0.091095,0.676078
1500,21.959999,17.440000,0.314220,0.106345,0.597728
2000,32.160000,14.960000,0.224599,0.104625,0.552935
2500,30.139999,13.600000,0.144118,0.116022,0.514489
3000,35.759998,13.360000,0.086826,0.105550,0.519498
3500,32.980000,12.680000,0.050473,0.102020,0.506320
4000,28.820000,12.860000,0.031104,0.087874,0.514981
4500,35.360001,12.680000,0.012618,0.102876,0.512318
5000,33.299999,12.220000,0.000000,0.096663,0.504890
