generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.099998,9.820000,0.228106,0.159542,0.352750
500,38.400002,11.500000,0.097391,0.129391,0.445483
1000,42.840000,12.060000,0.063018,0.109699,0.478401
1500,34.619999,12.240000,0.039216,0.106730,0.491330
2000,33.700001,11.720000,0.017065,0.108700,0.476907
2500,41.459999,12.260000,0.006525,0.101646,0.493676
3000,30.920000,12.100000,0.000000,0.107046,0.482652
3500,38.099998,12.300000,0.000000,0.103031,0.508102
4000,33.880001,12.640000,0.000000,0.093486,0.513256
4500,42.419998,12.720000,0.000000,0.096193,0.519678
5000,39.720001,13.060000,0.000000,0.090961,0.527518
