generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.599998,15.280000,0.303665,0.113961,0.521595
500,27.040001,14.520000,0.181818,0.105892,0.538529
1000,35.259998,13.660000,0.143485,0.117397,0.521009
1500,45.599998,13.400000,0.092537,0.104231,0.515252
2000,38.540001,13.220000,0.081694,0.102663,0.510955
2500,35.919998,13.400000,0.044776,0.099979,0.527386
3000,24.139999,12.540000,0.031898,0.098580,0.497082
3500,30.719999,12.320000,0.019481,0.097520,0.498766
4000,39.599998,12.260000,0.013051,0.104499,0.492966
4500,31.200001,12.500000,0.012800,0.105271,0.511278
5000,32.580002,12.220000,0.006547,0.105709,0.489648
