generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.139999,24.260000,0.476505,0.083770,0.752648
500,38.060001,20.000000,0.362000,0.094918,0.671476
1000,40.959999,17.880000,0.304251,0.094019,0.616663
1500,45.200001,17.220000,0.269454,0.099324,0.609783
2000,44.099998,16.320000,0.250000,0.100942,0.575803
2500,47.900002,15.780000,0.225602,0.101347,0.572955
3000,48.400002,15.820000,0.222503,0.099264,0.573778
3500,48.099998,15.680000,0.211735,0.103901,0.569549
4000,48.400002,15.320000,0.201044,0.101300,0.564463
4500,46.439999,15.280000,0.196335,0.100057,0.565460
5000,46.419998,15.400000,0.189610,0.099660,0.568501
