generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,12.840000,49.000000,1.000000,0.054951,1.000000
500,23.799999,37.400000,0.789305,0.062253,0.924042
1000,32.980000,29.160000,0.631001,0.078097,0.815283
1500,36.259998,22.720000,0.508803,0.092759,0.698782
2000,33.360001,18.940000,0.375924,0.098704,0.631396
2500,34.500000,16.580000,0.260555,0.097038,0.589099
3000,38.419998,15.000000,0.168000,0.103604,0.559628
3500,40.680000,13.820000,0.089725,0.102617,0.534317
4000,36.360001,12.800000,0.043750,0.097426,0.515130
4500,23.540001,12.520000,0.025559,0.107813,0.498150
5000,37.480000,11.540000,0.017331,0.096208,0.458454
