generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,18.240000,19.520000,0.422131,0.100715,0.633335
500,34.000000,17.100000,0.297076,0.103033,0.593042
1000,34.400002,15.480000,0.191214,0.099998,0.570336
1500,22.059999,14.380000,0.144645,0.103928,0.542967
2000,30.080000,13.200000,0.090909,0.104056,0.522704
2500,35.740002,12.320000,0.061688,0.108225,0.481210
3000,28.379999,12.360000,0.029126,0.111590,0.501372
3500,31.139999,12.580000,0.019078,0.094003,0.510844
4000,38.560001,12.140000,0.009885,0.096244,0.502671
4500,26.600000,12.860000,0.009331,0.093776,0.521634
5000,30.540001,11.920000,0.010067,0.100597,0.495618
