generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,15.940000,44.060000,0.897867,0.054683,0.991030
500,13.480000,32.320000,0.680693,0.068678,0.873285
1000,31.500000,24.680000,0.520259,0.086538,0.746858
1500,24.200001,19.940000,0.385155,0.094326,0.657473
2000,28.639999,17.500000,0.297143,0.097383,0.601465
2500,29.639999,14.880000,0.188172,0.106148,0.553141
3000,37.020000,14.040000,0.128205,0.104543,0.537218
3500,26.959999,13.820000,0.086831,0.103295,0.541895
4000,33.660000,13.080000,0.058104,0.096755,0.517025
4500,34.439999,13.200000,0.036364,0.101397,0.527192
5000,29.139999,12.940000,0.024730,0.093565,0.519905
