generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,13.800000,49.000000,1.000000,0.054951,1.000000
500,21.900000,37.500000,0.796800,0.062900,0.920076
1000,22.600000,28.740000,0.633264,0.079939,0.801476
1500,27.100000,23.000000,0.485217,0.089135,0.709372
2000,34.500000,19.060000,0.369360,0.100957,0.627957
2500,17.940001,16.520000,0.280872,0.104075,0.578047
3000,42.279999,15.420000,0.178988,0.101454,0.567942
3500,31.500000,14.060000,0.139403,0.103387,0.533742
4000,35.759998,13.620000,0.114537,0.099315,0.511270
4500,38.139999,13.420000,0.083458,0.105008,0.523267
5000,31.799999,13.680000,0.055556,0.100432,0.540611
