generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.600000,43.960000,0.897179,0.054884,0.989332
500,40.680000,33.720000,0.728351,0.069599,0.875464
1000,26.020000,26.480000,0.581571,0.083707,0.766532
1500,30.879999,20.160000,0.432540,0.097617,0.647719
2000,38.520000,17.340000,0.304498,0.102651,0.601446
2500,42.900002,16.240000,0.224138,0.098248,0.597008
3000,38.720001,15.320000,0.185379,0.101244,0.566534
3500,40.560001,14.200000,0.146479,0.111123,0.535841
4000,47.560001,13.840000,0.127168,0.107440,0.532892
4500,39.360001,13.920000,0.112069,0.095622,0.532361
5000,48.080002,13.540000,0.082718,0.097955,0.521660
