generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.879999,19.940000,0.431294,0.098952,0.641750
500,23.180000,16.440000,0.279805,0.107668,0.581469
1000,40.900002,14.260000,0.190743,0.112775,0.528504
1500,42.000000,13.960000,0.128940,0.095745,0.546168
2000,42.139999,13.520000,0.085799,0.093797,0.526515
2500,21.120001,12.720000,0.059748,0.110096,0.497983
3000,29.620001,12.860000,0.027994,0.102851,0.511368
3500,37.220001,12.080000,0.013245,0.105544,0.486088
4000,29.500000,12.780000,0.012520,0.100888,0.520964
4500,34.240002,12.640000,0.006329,0.094268,0.510396
5000,35.580002,12.380000,0.003231,0.099983,0.499298
