generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.139999,9.420000,0.191083,0.164828,0.360855
500,29.320000,11.600000,0.106897,0.125599,0.441027
1000,41.799999,12.800000,0.056250,0.102443,0.505881
1500,35.360001,12.340000,0.042139,0.103965,0.497796
2000,37.180000,11.700000,0.034188,0.117822,0.472954
2500,32.720001,12.040000,0.016611,0.112823,0.492909
3000,41.459999,12.260000,0.009788,0.104664,0.491637
3500,23.080000,12.440000,0.009646,0.107792,0.509982
4000,47.639999,12.280000,0.000000,0.103952,0.498138
4500,24.879999,12.840000,0.000000,0.068889,0.533743
5000,30.340000,12.980000,0.000000,0.085649,0.527849
