generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,24.920000,34.300000,0.690379,0.060555,0.916552
500,23.920000,26.020000,0.547271,0.083099,0.771125
1000,44.000000,20.760000,0.429672,0.093679,0.668573
1500,32.619999,16.700000,0.287425,0.105068,0.575654
2000,40.099998,15.580000,0.197689,0.102011,0.574899
2500,30.000000,14.160000,0.149718,0.104798,0.539798
3000,45.099998,13.580000,0.097202,0.103768,0.521755
3500,23.420000,13.520000,0.044379,0.104175,0.539811
4000,29.980000,13.000000,0.033846,0.093544,0.527951
4500,35.180000,12.200000,0.019672,0.117509,0.498564
5000,33.639999,12.400000,0.006452,0.102218,0.509468
