generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,15.200000,25.160000,0.489666,0.078887,0.775631
500,22.600000,20.180000,0.382557,0.091788,0.664003
1000,42.340000,17.040000,0.281690,0.105475,0.593689
1500,22.740000,15.320000,0.180157,0.098423,0.564020
2000,31.639999,13.900000,0.097842,0.106340,0.544454
2500,35.360001,13.680000,0.049708,0.094767,0.543177
3000,32.419998,12.780000,0.015649,0.098642,0.517832
3500,36.000000,12.220000,0.006547,0.097257,0.500171
4000,39.840000,12.740000,0.000000,0.100896,0.523278
4500,25.480000,11.940000,0.000000,0.098467,0.481029
5000,21.200001,12.560000,0.000000,0.095269,0.508155
