generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,23.040001,44.100000,0.900680,0.054942,0.989367
500,16.780001,33.180000,0.711272,0.069572,0.874872
1000,22.799999,25.640000,0.536661,0.082636,0.763545
1500,23.799999,20.380000,0.396467,0.095808,0.668246
2000,31.639999,16.880000,0.270142,0.097545,0.597329
2500,35.820000,14.400000,0.169444,0.102507,0.534326
3000,30.260000,13.700000,0.113869,0.113576,0.523733
3500,19.740000,13.260000,0.075415,0.100821,0.532843
4000,31.780001,12.720000,0.040881,0.108165,0.513480
4500,42.139999,12.580000,0.025437,0.102117,0.502882
5000,38.299999,12.380000,0.009693,0.097292,0.505153
