generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.099998,10.300000,0.221359,0.157947,0.376870
500,36.980000,11.820000,0.104907,0.117275,0.472229
1000,41.380001,12.380000,0.048465,0.111923,0.497074
1500,33.900002,12.900000,0.024806,0.091665,0.529720
2000,29.840000,12.360000,0.019417,0.100428,0.499966
2500,30.059999,12.440000,0.009646,0.097374,0.511776
3000,43.320000,12.440000,0.006431,0.108070,0.511077
3500,30.080000,12.160000,0.006579,0.095099,0.495476
4000,39.599998,12.160000,0.000000,0.106315,0.498960
4500,38.880001,11.940000,0.000000,0.107344,0.474424
5000,22.660000,11.960000,0.000000,0.099584,0.490755
