generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.160000,49.000000,1.000000,0.054951,1.000000
500,43.080002,40.360000,0.840436,0.058530,0.954767
1000,16.320000,31.180000,0.673509,0.073888,0.844466
1500,28.000000,24.580000,0.537022,0.086911,0.727604
2000,17.000000,19.600000,0.391837,0.098481,0.641384
2500,22.580000,17.060000,0.297773,0.101492,0.591805
3000,29.520000,14.400000,0.202778,0.115747,0.527121
3500,41.320000,13.620000,0.111601,0.102914,0.519020
4000,30.180000,13.960000,0.071633,0.096156,0.550253
4500,22.299999,12.960000,0.046296,0.108593,0.511755
5000,26.820000,12.140000,0.036244,0.112101,0.480605
