generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,22.980000,25.080000,0.503987,0.081527,0.768101
500,27.660000,19.620000,0.407747,0.100881,0.639540
1000,23.520000,16.820000,0.304400,0.104187,0.584948
1500,34.560001,14.660000,0.212824,0.109178,0.535478
2000,26.480000,14.120000,0.118980,0.100094,0.543642
2500,33.840000,13.840000,0.072254,0.087473,0.546265
3000,33.880001,13.500000,0.047407,0.093844,0.543477
3500,40.279999,12.560000,0.031847,0.106832,0.497661
4000,42.980000,12.420000,0.019324,0.100210,0.489991
4500,37.980000,12.420000,0.012882,0.109238,0.504720
5000,30.700001,12.320000,0.006494,0.103584,0.496486
