generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.160000,38.680000,0.788004,0.056983,0.956727
500,14.180000,28.820000,0.613463,0.078103,0.817945
1000,26.080000,22.580000,0.455270,0.087206,0.712657
1500,29.980000,18.720000,0.378205,0.101234,0.623966
2000,40.279999,16.540000,0.270859,0.103161,0.590494
2500,41.540001,15.060000,0.193891,0.102162,0.552932
3000,29.260000,13.700000,0.116788,0.115460,0.520893
3500,42.779999,13.440000,0.089286,0.107941,0.516642
4000,39.160000,13.460000,0.041605,0.092359,0.536029
4500,25.180000,12.920000,0.030960,0.099796,0.517655
5000,35.959999,13.220000,0.021180,0.097300,0.527789
