generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.080000,20.700000,0.423188,0.096261,0.658990
500,38.880001,19.620000,0.385321,0.096096,0.637737
1000,42.799999,18.020000,0.326304,0.098735,0.610181
1500,38.540001,17.580000,0.293515,0.100634,0.611013
2000,37.919998,16.680000,0.280576,0.102724,0.584944
2500,38.779999,16.620000,0.274368,0.103389,0.586973
3000,38.619999,16.380000,0.268620,0.105276,0.581115
3500,29.100000,15.620000,0.215109,0.100119,0.566637
4000,37.500000,14.280000,0.170868,0.108872,0.532461
4500,27.500000,14.160000,0.138418,0.104186,0.529547
5000,27.480000,13.780000,0.095791,0.101294,0.529883
