generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,24.360001,29.100000,0.599313,0.074493,0.832059
500,32.560001,22.800000,0.503509,0.093084,0.692008
1000,31.500000,19.060000,0.413431,0.104718,0.616380
1500,18.120001,16.820000,0.278240,0.103754,0.588637
2000,38.720001,14.420000,0.191401,0.105576,0.528373
2500,40.200001,13.400000,0.128358,0.119182,0.516448
3000,35.160000,13.400000,0.092537,0.108466,0.522666
3500,41.380001,13.160000,0.051672,0.102126,0.514521
4000,30.440001,11.920000,0.026846,0.103087,0.485323
4500,41.380001,12.280000,0.016287,0.111997,0.497649
5000,35.060001,11.920000,0.010067,0.099345,0.480911
