generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,23.639999,44.500000,0.908764,0.054892,0.991169
500,42.160000,34.060000,0.725778,0.067456,0.884944
1000,19.559999,26.240000,0.565549,0.082900,0.767420
1500,33.160000,21.020000,0.433873,0.093124,0.669457
2000,38.939999,17.840000,0.327354,0.099458,0.611361
2500,29.320000,15.200000,0.202632,0.103018,0.554754
3000,31.379999,13.980000,0.134478,0.107117,0.524797
3500,46.919998,13.000000,0.095385,0.113805,0.495787
4000,49.200001,12.700000,0.069291,0.113269,0.492810
4500,42.299999,12.640000,0.060127,0.107561,0.493959
5000,49.259998,12.260000,0.048940,0.111509,0.479467
