generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,26.900000,5.100000,0.078431,0.233672,0.206107
500,41.040001,8.300000,0.028916,0.157161,0.336266
1000,25.860001,10.920000,0.018315,0.123296,0.445355
1500,38.320000,11.760000,0.010204,0.107274,0.481347
2000,38.439999,11.880000,0.003367,0.091428,0.491480
2500,39.200001,11.580000,0.003454,0.106079,0.468183
3000,35.740002,11.960000,0.003344,0.105641,0.478474
3500,28.719999,11.940000,0.003350,0.108255,0.487694
4000,33.340000,12.200000,0.003279,0.096418,0.496897
4500,40.680000,12.360000,0.003236,0.096767,0.496399
5000,35.759998,12.220000,0.003273,0.097742,0.501300
