generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,13.740000,49.000000,1.000000,0.054951,1.000000
500,21.240000,37.340000,0.802357,0.064393,0.911754
1000,19.400000,29.220000,0.643395,0.077797,0.806459
1500,26.379999,22.500000,0.472889,0.091883,0.703731
2000,14.220000,18.560000,0.331897,0.095849,0.634238
2500,38.820000,15.880000,0.224181,0.105498,0.583397
3000,38.279999,14.580000,0.159122,0.101843,0.545902
3500,34.480000,13.740000,0.084425,0.103743,0.535233
4000,40.259998,12.340000,0.061588,0.096951,0.486788
4500,38.599998,13.080000,0.024465,0.094671,0.535031
5000,28.200001,12.520000,0.019169,0.099050,0.494023
