generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,14.000000,49.000000,1.000000,0.054951,1.000000
500,28.280001,36.900000,0.785908,0.063780,0.914770
1000,23.620001,27.860000,0.640345,0.084682,0.770850
1500,26.340000,22.240000,0.494604,0.093040,0.684059
2000,35.520000,18.980000,0.379347,0.100318,0.632759
2500,31.139999,16.780000,0.264601,0.103346,0.591795
3000,36.599998,14.700000,0.165986,0.101818,0.551216
3500,39.500000,13.720000,0.107872,0.102655,0.527667
4000,41.939999,12.920000,0.065015,0.101543,0.523745
4500,29.440001,12.700000,0.034646,0.093502,0.507971
5000,33.119999,13.440000,0.014881,0.093233,0.538466
