generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.340000,19.520000,0.420082,0.100291,0.622517
500,40.639999,16.820000,0.292509,0.103466,0.580333
1000,43.759998,15.320000,0.224543,0.107523,0.553595
1500,46.560001,14.820000,0.202429,0.113667,0.542302
2000,46.320000,14.580000,0.200274,0.115709,0.536861
2500,46.720001,14.520000,0.195592,0.118444,0.537359
3000,47.119999,14.740000,0.189959,0.109348,0.548221
3500,47.200001,14.740000,0.189959,0.111676,0.547424
4000,43.439999,14.760000,0.170732,0.105825,0.552468
4500,46.080002,14.860000,0.166891,0.101694,0.556369
5000,44.080002,14.900000,0.158389,0.102936,0.552932
